CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category
720444408,Attrited Customer,35,F,1,College,Single,Less than $40K
717389433,Existing Customer,62,F,0,High School,Single,Unknown
714292533,Existing Customer,48,F,3,College,Married,Less than $40K
709585758,Existing Customer,41,M,4,High School,Single,$120K +
712096758,Existing Customer,49,F,2,Graduate,Unknown,$40K - $60K
811463283,Existing Customer,54,M,0,Graduate,Single,$80K - $120K
789358908,Attrited Customer,53,F,3,College,Married,Less than $40K
718146258,Existing Customer,51,M,2,Graduate,Divorced,$60K - $80K
710779083,Existing Customer,59,F,0,Graduate,Married,Less than $40K
709166883,Existing Customer,39,F,3,Uneducated,Single,Unknown
712554183,Existing Customer,65,F,2,College,Single,$40K - $60K
721315233,Existing Customer,47,M,4,High School,Single,$40K - $60K
714766383,Existing Customer,42,M,3,High School,Single,Less than $40K
797491683,Attrited Customer,45,M,5,Unknown,Married,$80K - $120K
714157908,Existing Customer,57,F,0,Unknown,Married,Less than $40K
714588408,Existing Customer,51,F,3,Uneducated,Married,Less than $40K
719627133,Existing Customer,50,F,1,Graduate,Single,Less than $40K
714125883,Existing Customer,47,M,2,Unknown,Married,$80K - $120K
712865583,Existing Customer,57,F,5,Graduate,Married,$40K - $60K
779363283,Existing Customer,48,M,3,Post-Graduate,Single,$60K - $80K
779224758,Existing Customer,47,F,2,Doctorate,Single,Less than $40K
718775808,Existing Customer,42,F,3,Unknown,Married,Unknown
710267583,Existing Customer,45,F,3,Doctorate,Divorced,Unknown
711305208,Existing Customer,52,M,2,Unknown,Married,$60K - $80K
717531483,Existing Customer,37,M,2,High School,Single,$60K - $80K
709170108,Attrited Customer,60,F,1,Unknown,Single,$40K - $60K
716056158,Attrited Customer,63,M,0,Graduate,Single,$60K - $80K
711326583,Existing Customer,62,F,0,High School,Single,Less than $40K
715406658,Attrited Customer,47,F,1,Unknown,Single,Less than $40K
712814658,Existing Customer,50,F,0,Graduate,Married,Less than $40K
773228133,Attrited Customer,39,F,2,Graduate,Married,Less than $40K
710453283,Existing Customer,40,F,3,Uneducated,Single,Less than $40K
795266208,Existing Customer,39,M,3,College,Single,$120K +
779090883,Existing Customer,42,F,2,Unknown,Unknown,Less than $40K
712309758,Existing Customer,65,M,0,Graduate,Single,$40K - $60K
716625033,Attrited Customer,32,F,1,Graduate,Single,Less than $40K
790112133,Existing Customer,47,F,2,Post-Graduate,Single,$40K - $60K
797238108,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K
716782758,Attrited Customer,48,M,3,Graduate,Single,$60K - $80K
715588008,Existing Customer,45,M,4,College,Married,$80K - $120K
713977308,Existing Customer,62,M,1,Graduate,Single,$120K +
719059083,Existing Customer,45,F,3,High School,Unknown,Less than $40K
708797583,Attrited Customer,49,F,4,Unknown,Single,Unknown
708809283,Attrited Customer,41,F,4,Graduate,Divorced,$40K - $60K
771529608,Existing Customer,50,M,2,High School,Married,$120K +
715776033,Existing Customer,46,M,5,Uneducated,Single,$60K - $80K
778619358,Existing Customer,42,F,3,Uneducated,Single,Less than $40K
715717608,Existing Customer,41,F,4,Uneducated,Unknown,Less than $40K
789204933,Existing Customer,65,M,1,Uneducated,Single,Less than $40K
711100608,Attrited Customer,55,M,1,Uneducated,Single,$60K - $80K
713591283,Existing Customer,36,F,3,Uneducated,Married,Unknown
719344608,Existing Customer,46,F,3,Graduate,Single,Less than $40K
787659483,Existing Customer,58,F,1,Doctorate,Married,Less than $40K
822948708,Existing Customer,42,F,3,Uneducated,Divorced,Less than $40K
710080383,Existing Customer,38,F,2,Graduate,Single,$40K - $60K
715596783,Existing Customer,29,F,1,Uneducated,Married,Less than $40K
798773208,Existing Customer,46,F,4,Unknown,Divorced,Unknown
768624258,Attrited Customer,55,F,2,Graduate,Single,Less than $40K
721412208,Existing Customer,57,F,2,High School,Married,Less than $40K
708129933,Existing Customer,45,F,4,Graduate,Single,Less than $40K
719703483,Existing Customer,47,F,1,Doctorate,Divorced,Less than $40K
708290208,Existing Customer,43,F,3,High School,Married,Less than $40K
710431158,Existing Customer,52,F,3,Unknown,Single,Unknown
816528333,Existing Customer,64,F,0,High School,Single,Less than $40K
778760808,Existing Customer,52,F,2,Graduate,Married,Less than $40K
718025808,Existing Customer,61,M,0,High School,Divorced,$60K - $80K
815860008,Existing Customer,40,F,3,Uneducated,Married,Less than $40K
780126033,Attrited Customer,50,M,4,Unknown,Married,$40K - $60K
720135333,Existing Customer,45,F,5,Graduate,Single,Less than $40K
719174433,Attrited Customer,36,F,1,Unknown,Single,Less than $40K
821521983,Existing Customer,51,F,3,High School,Single,Unknown
716961933,Existing Customer,43,F,2,Graduate,Married,Less than $40K
712834533,Existing Customer,51,F,2,Unknown,Single,Less than $40K
710544033,Existing Customer,47,M,2,Unknown,Married,$80K - $120K
710622333,Existing Customer,39,F,2,High School,Single,$40K - $60K
714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K
713166333,Existing Customer,38,F,2,High School,Married,Unknown
714346608,Attrited Customer,51,F,2,Graduate,Single,$40K - $60K
778284783,Existing Customer,44,M,5,Unknown,Married,$60K - $80K
714721608,Existing Customer,38,M,3,Graduate,Single,$120K +
716453883,Existing Customer,47,M,5,Unknown,Single,$120K +
713876958,Existing Customer,32,F,0,Unknown,Single,Unknown
794967408,Existing Customer,53,M,3,Post-Graduate,Married,$80K - $120K
798481383,Attrited Customer,40,F,3,Uneducated,Married,Less than $40K
718697583,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K
711799458,Existing Customer,41,M,4,Graduate,Single,$40K - $60K
823904133,Attrited Customer,53,F,2,College,Single,Unknown
718005108,Existing Customer,44,F,5,College,Married,Less than $40K
717877533,Existing Customer,39,F,2,Graduate,Single,$40K - $60K
711883833,Existing Customer,50,F,1,Uneducated,Single,Less than $40K
711646908,Attrited Customer,39,M,3,Unknown,Single,$60K - $80K
718171308,Attrited Customer,44,F,3,Graduate,Married,Less than $40K
709627983,Existing Customer,56,F,3,Post-Graduate,Single,Less than $40K
716580933,Existing Customer,63,M,0,Uneducated,Single,$40K - $60K
713600958,Existing Customer,50,M,1,Unknown,Married,$120K +
772248408,Existing Customer,40,F,3,Graduate,Single,Less than $40K
720196158,Existing Customer,48,M,3,Unknown,Single,$60K - $80K
770024733,Attrited Customer,53,F,2,Uneducated,Single,$40K - $60K
710912733,Existing Customer,44,F,1,Uneducated,Married,Less than $40K
712860858,Existing Customer,56,F,2,Graduate,Unknown,Unknown
708702258,Attrited Customer,40,F,3,Uneducated,Single,Unknown
797169633,Existing Customer,41,M,4,Graduate,Single,$120K +
709922508,Existing Customer,40,F,4,Unknown,Married,Less than $40K
712802733,Existing Customer,45,F,4,High School,Divorced,Less than $40K
716981358,Existing Customer,40,F,2,Post-Graduate,Married,Less than $40K
758787333,Existing Customer,52,M,3,Uneducated,Unknown,$120K +
720519333,Attrited Customer,59,F,2,Unknown,Single,Unknown
717387933,Existing Customer,49,F,2,High School,Divorced,Less than $40K
738195708,Existing Customer,47,M,2,Graduate,Divorced,$80K - $120K
708560733,Existing Customer,42,F,3,Graduate,Divorced,Less than $40K
717001908,Attrited Customer,41,F,5,Graduate,Married,Less than $40K
768972558,Existing Customer,43,M,5,High School,Married,$120K +
716899233,Existing Customer,40,F,4,Graduate,Single,Less than $40K
715567608,Existing Customer,45,F,1,High School,Unknown,Less than $40K
713264583,Existing Customer,43,M,2,High School,Married,$120K +
716769783,Existing Customer,48,F,2,Graduate,Married,Unknown
719564208,Attrited Customer,46,F,1,Uneducated,Single,$40K - $60K
716680983,Existing Customer,41,F,3,Doctorate,Married,Less than $40K
715719033,Existing Customer,38,F,3,Post-Graduate,Married,Less than $40K
713229633,Attrited Customer,45,F,0,Unknown,Married,$40K - $60K
788246958,Existing Customer,44,F,2,Graduate,Married,Unknown
720419358,Existing Customer,35,F,2,Uneducated,Single,Less than $40K
772545858,Existing Customer,49,F,4,Graduate,Married,Less than $40K
771431133,Existing Customer,47,F,4,Graduate,Unknown,Less than $40K
717800358,Existing Customer,48,M,3,High School,Single,$80K - $120K
798041508,Attrited Customer,50,F,4,Graduate,Single,Less than $40K
710626758,Existing Customer,44,M,4,Uneducated,Unknown,$60K - $80K
718982058,Existing Customer,37,M,3,Graduate,Divorced,$40K - $60K
791822733,Existing Customer,47,F,3,High School,Single,Unknown
718762308,Existing Customer,35,F,1,Graduate,Single,Unknown
716841783,Existing Customer,51,M,0,Graduate,Married,$120K +
794524833,Existing Customer,36,F,3,Graduate,Single,$40K - $60K
721359183,Existing Customer,33,F,2,Unknown,Married,$40K - $60K
715014633,Attrited Customer,32,F,0,Uneducated,Married,Unknown
714372333,Attrited Customer,59,F,0,Doctorate,Married,Less than $40K
766946058,Existing Customer,51,F,2,Unknown,Unknown,$40K - $60K
708549033,Existing Customer,50,F,1,High School,Married,Less than $40K
708378108,Existing Customer,39,F,1,Post-Graduate,Married,$40K - $60K
826168083,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K
779320008,Attrited Customer,43,M,3,College,Married,$80K - $120K
715312158,Existing Customer,41,F,2,Graduate,Single,Less than $40K
711688983,Existing Customer,51,M,2,Unknown,Divorced,$80K - $120K
714393708,Existing Customer,54,F,0,College,Married,$40K - $60K
789477483,Existing Customer,40,F,5,Unknown,Single,Unknown
712481733,Existing Customer,55,F,2,Graduate,Married,Less than $40K
713153733,Attrited Customer,49,F,2,Graduate,Unknown,Less than $40K
780201633,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K
709285683,Existing Customer,48,M,4,Unknown,Divorced,$60K - $80K
789823383,Existing Customer,44,F,3,Unknown,Single,Less than $40K
709980783,Existing Customer,51,F,3,High School,Divorced,Less than $40K
772054458,Existing Customer,43,M,3,Unknown,Unknown,$60K - $80K
788095158,Attrited Customer,52,M,3,Uneducated,Married,$80K - $120K
717045033,Existing Customer,45,F,3,Unknown,Married,Unknown
710503308,Existing Customer,48,F,2,Graduate,Single,Unknown
757167633,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K
779739783,Existing Customer,43,M,2,Graduate,Married,$60K - $80K
758653833,Existing Customer,34,F,1,Graduate,Married,$40K - $60K
771288258,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K
716855058,Attrited Customer,49,F,4,Graduate,Married,Less than $40K
708433683,Existing Customer,54,M,2,Graduate,Married,$80K - $120K
713175483,Existing Customer,44,F,2,Graduate,Married,Less than $40K
709500183,Attrited Customer,46,F,3,College,Married,Less than $40K
789238683,Existing Customer,53,M,2,Uneducated,Divorced,$120K +
710502258,Existing Customer,39,M,3,Graduate,Single,$60K - $80K
715445058,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K
719464758,Existing Customer,52,F,1,College,Single,Less than $40K
708442158,Existing Customer,51,F,1,College,Married,Unknown
718524783,Attrited Customer,40,M,3,High School,Unknown,$80K - $120K
717093858,Existing Customer,49,F,2,College,Married,Less than $40K
711654558,Existing Customer,46,M,3,Graduate,Unknown,$60K - $80K
718924983,Existing Customer,59,M,0,Uneducated,Single,$60K - $80K
717463608,Existing Customer,38,F,1,Unknown,Married,$40K - $60K
715779333,Existing Customer,45,F,3,Graduate,Single,Less than $40K
708117933,Attrited Customer,44,F,2,Graduate,Divorced,Less than $40K
789563658,Existing Customer,64,M,0,College,Single,Less than $40K
709239483,Existing Customer,49,F,1,Graduate,Married,$40K - $60K
766456683,Existing Customer,51,F,1,Graduate,Married,Less than $40K
779703258,Existing Customer,41,F,4,Graduate,Single,Less than $40K
709719333,Existing Customer,41,M,2,High School,Single,$80K - $120K
717016833,Existing Customer,39,M,4,Uneducated,Married,$80K - $120K
711017433,Existing Customer,41,M,3,Graduate,Divorced,Less than $40K
712777233,Attrited Customer,65,M,0,Graduate,Single,Unknown
712706058,Attrited Customer,44,F,5,Graduate,Single,Less than $40K
720905133,Attrited Customer,43,M,3,Graduate,Unknown,$80K - $120K
712947333,Attrited Customer,54,F,4,Unknown,Married,Less than $40K
806995683,Existing Customer,61,M,0,Doctorate,Single,$60K - $80K
720575058,Existing Customer,47,M,3,Unknown,Single,$60K - $80K
770828358,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K
721361433,Existing Customer,51,F,3,Graduate,Married,Unknown
770268933,Existing Customer,44,M,5,Unknown,Married,$60K - $80K
789209283,Existing Customer,48,F,3,High School,Single,Less than $40K
716204883,Existing Customer,53,M,4,College,Unknown,$60K - $80K
715506258,Existing Customer,50,M,2,High School,Married,$80K - $120K
711871758,Attrited Customer,30,F,1,Graduate,Married,Less than $40K
772655733,Existing Customer,41,M,1,Uneducated,Single,$80K - $120K
719519058,Attrited Customer,55,F,4,High School,Married,Less than $40K
716873733,Attrited Customer,43,F,4,Post-Graduate,Divorced,Less than $40K
780383358,Existing Customer,48,M,3,Graduate,Married,$60K - $80K
718522308,Existing Customer,41,F,3,Post-Graduate,Unknown,$40K - $60K
716308683,Existing Customer,47,F,3,High School,Married,Less than $40K
719056833,Existing Customer,55,F,1,Unknown,Married,Less than $40K
712303908,Existing Customer,47,F,4,College,Married,Less than $40K
715572783,Existing Customer,51,M,3,Graduate,Married,$80K - $120K
713641233,Existing Customer,44,F,3,High School,Single,Unknown
712854633,Existing Customer,49,F,2,Unknown,Single,Unknown
779340183,Existing Customer,53,F,1,College,Single,Less than $40K
771952683,Existing Customer,47,F,3,High School,Married,Less than $40K
716639058,Existing Customer,51,M,2,Graduate,Single,$120K +
779027733,Existing Customer,53,F,4,Unknown,Single,Less than $40K
713368833,Existing Customer,49,M,2,College,Single,$60K - $80K
713926308,Existing Customer,35,F,3,Uneducated,Single,Less than $40K
720206658,Attrited Customer,40,F,3,Graduate,Married,Less than $40K
708720558,Existing Customer,44,M,3,College,Married,$60K - $80K
713857758,Attrited Customer,53,F,1,Graduate,Married,Unknown
711255858,Existing Customer,42,F,4,Unknown,Married,Less than $40K
798717783,Existing Customer,51,F,2,Unknown,Single,Less than $40K
710674533,Attrited Customer,46,M,1,Uneducated,Married,$60K - $80K
718642458,Existing Customer,40,M,4,High School,Unknown,$80K - $120K
709788783,Existing Customer,47,M,4,Unknown,Divorced,$40K - $60K
752199183,Existing Customer,51,F,1,Uneducated,Married,Unknown
789707433,Existing Customer,41,F,4,High School,Single,Unknown
717448383,Attrited Customer,41,M,4,Unknown,Single,$80K - $120K
779468808,Existing Customer,43,M,1,High School,Married,$40K - $60K
790000608,Existing Customer,64,F,1,Graduate,Single,Less than $40K
770917608,Existing Customer,42,F,1,Uneducated,Married,Less than $40K
716307558,Attrited Customer,50,F,3,High School,Married,Less than $40K
719048133,Existing Customer,52,F,2,Uneducated,Married,Less than $40K
771488583,Existing Customer,46,F,1,Graduate,Single,$40K - $60K
717202908,Existing Customer,39,M,5,College,Married,$80K - $120K
720696558,Existing Customer,44,M,2,Graduate,Single,$80K - $120K
788989083,Existing Customer,57,F,3,College,Single,$40K - $60K
720398958,Existing Customer,53,F,1,Uneducated,Single,Less than $40K
716530533,Existing Customer,43,F,2,Uneducated,Single,Less than $40K
714499908,Existing Customer,45,F,3,Unknown,Married,$40K - $60K
708879483,Existing Customer,48,F,1,College,Divorced,Less than $40K
716044383,Existing Customer,41,F,3,High School,Unknown,Unknown
781320783,Attrited Customer,47,M,2,Graduate,Divorced,$80K - $120K
711657783,Existing Customer,50,F,2,College,Single,Less than $40K
715423233,Existing Customer,46,M,5,Unknown,Married,$60K - $80K
719264058,Existing Customer,51,F,0,Graduate,Married,Unknown
711120333,Existing Customer,43,M,5,Unknown,Married,$60K - $80K
714100008,Attrited Customer,47,F,2,College,Married,Less than $40K
798030933,Existing Customer,47,M,4,College,Single,$60K - $80K
708223383,Attrited Customer,47,F,3,High School,Married,Unknown
708705783,Attrited Customer,47,M,3,Doctorate,Married,$60K - $80K
778949133,Existing Customer,44,M,1,Uneducated,Married,$80K - $120K
709017258,Attrited Customer,51,F,2,Unknown,Married,Less than $40K
709161108,Attrited Customer,44,M,1,Unknown,Single,$60K - $80K
716842908,Existing Customer,41,F,5,Uneducated,Single,Less than $40K
787513533,Existing Customer,47,F,1,Uneducated,Married,Less than $40K
717949983,Existing Customer,47,M,1,Uneducated,Married,$40K - $60K
714089658,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K
718863258,Attrited Customer,54,F,2,Doctorate,Married,Less than $40K
717549408,Existing Customer,44,M,4,Graduate,Married,$80K - $120K
807600633,Existing Customer,44,F,2,Doctorate,Divorced,Unknown
770293758,Existing Customer,44,M,3,High School,Single,Less than $40K
765584208,Existing Customer,43,F,3,Unknown,Divorced,Less than $40K
811989858,Existing Customer,49,M,4,Uneducated,Unknown,$60K - $80K
721276383,Existing Customer,47,F,2,Post-Graduate,Divorced,$40K - $60K
708585933,Existing Customer,44,F,4,High School,Single,Less than $40K
